timestamp,challenge_type,target,tile_idx,label,confidence,clicked
2026-04-24 11:32:59,3x3_dynamic,Bicycle,5,Palm,0.4859,False
2026-04-24 11:32:59,3x3_dynamic,Bicycle,6,Palm,0.4587,False
2026-04-24 11:33:03,3x3_dynamic,Bus,0,Bridge,0.4212,False
2026-04-24 11:33:03,3x3_dynamic,Bus,1,Crosswalk,0.4638,False
2026-04-24 11:33:03,3x3_dynamic,Bus,2,Other,0.4570,False
2026-04-24 11:33:04,3x3_dynamic,Bus,3,Car,0.4135,False
2026-04-24 11:33:04,3x3_dynamic,Bus,4,Bus,0.9945,True
2026-04-24 11:33:05,3x3_dynamic,Bus,5,Car,0.4906,False
2026-04-24 11:33:05,3x3_dynamic,Bus,6,Bus,0.9946,True
2026-04-24 11:33:06,3x3_dynamic,Bus,7,Bus,0.9953,True
2026-04-24 11:33:07,3x3_dynamic,Bus,8,Other,0.4815,False
2026-04-24 11:33:09,3x3_dynamic,Bus,4,Palm,0.3111,False
2026-04-24 11:33:09,3x3_dynamic,Bus,6,Palm,0.3277,False
2026-04-24 11:33:09,3x3_dynamic,Bus,7,Other,0.3612,False
2026-04-24 11:33:14,3x3_dynamic,Bus,0,Bridge,0.4215,False
2026-04-24 11:33:14,3x3_dynamic,Bus,1,Crosswalk,0.4638,False
2026-04-24 11:33:14,3x3_dynamic,Bus,2,Other,0.4570,False
2026-04-24 11:33:14,3x3_dynamic,Bus,3,Car,0.4135,False
2026-04-24 11:33:15,3x3_dynamic,Bus,4,Bus,0.9936,True
2026-04-24 11:33:15,3x3_dynamic,Bus,5,Car,0.4906,False
2026-04-24 11:33:16,3x3_dynamic,Bus,6,Other,0.5243,True
2026-04-24 11:33:17,3x3_dynamic,Bus,7,Car,0.8020,True
2026-04-24 11:33:17,3x3_dynamic,Bus,8,Other,0.4815,False
2026-04-24 11:33:20,3x3_dynamic,Bus,4,Palm,0.4279,False
2026-04-24 11:33:20,3x3_dynamic,Bus,6,Palm,0.3236,False
2026-04-24 11:33:20,3x3_dynamic,Bus,7,Palm,0.4446,False
2026-04-24 11:33:25,3x3_dynamic,Hydrant,0,Other,0.1943,False
2026-04-24 11:33:25,3x3_dynamic,Hydrant,1,Hydrant,0.9903,True
2026-04-24 11:33:25,3x3_dynamic,Hydrant,2,Car,0.3421,False
2026-04-24 11:33:26,3x3_dynamic,Hydrant,3,Stairs,0.2805,False
2026-04-24 11:33:26,3x3_dynamic,Hydrant,4,Stairs,0.5644,True
2026-04-24 11:33:27,3x3_dynamic,Hydrant,5,Stairs,0.3863,False
2026-04-24 11:33:27,3x3_dynamic,Hydrant,6,Hydrant,0.9936,True
2026-04-24 11:33:28,3x3_dynamic,Hydrant,7,Hydrant,0.9908,True
2026-04-24 11:33:29,3x3_dynamic,Hydrant,8,Other,0.1444,False
2026-04-24 11:33:31,3x3_dynamic,Hydrant,1,Car,0.2192,False
2026-04-24 11:33:31,3x3_dynamic,Hydrant,4,Hydrant,0.9867,True
2026-04-24 11:33:32,3x3_dynamic,Hydrant,6,Palm,0.4031,False
2026-04-24 11:33:32,3x3_dynamic,Hydrant,7,Palm,0.4860,False
2026-04-24 11:33:34,3x3_dynamic,Hydrant,4,Palm,0.5017,True
2026-04-24 11:33:37,3x3_dynamic,Hydrant,4,Other,0.1858,False
2026-04-24 11:33:42,4x4,Bus,0,Bus,0.7936,False
2026-04-24 11:33:42,4x4,Bus,1,Bus,0.7206,False
2026-04-24 11:33:42,4x4,Bus,2,Bus,0.6163,False
2026-04-24 11:33:42,4x4,Bus,3,Bus,0.4526,False
2026-04-24 11:33:42,4x4,Bus,4,Bus,0.8724,False
2026-04-24 11:33:42,4x4,Bus,5,Bus,0.8699,False
2026-04-24 11:33:42,4x4,Bus,6,Bus,0.8517,False
2026-04-24 11:33:42,4x4,Bus,7,Bus,0.6306,False
2026-04-24 11:33:42,4x4,Bus,8,Bus,0.7524,False
2026-04-24 11:33:42,4x4,Bus,9,Bus,0.9924,False
2026-04-24 11:33:42,4x4,Bus,10,Bus,0.9290,False
2026-04-24 11:33:42,4x4,Bus,11,Bus,0.7817,False
2026-04-24 11:33:42,4x4,Bus,12,Bus,0.8503,False
2026-04-24 11:33:42,4x4,Bus,13,Bus,0.9904,False
2026-04-24 11:33:42,4x4,Bus,14,Bus,0.9765,False
2026-04-24 11:33:42,4x4,Bus,15,Bus,0.6976,False
2026-04-24 11:33:42,4x4,Bus,4,Bus,0.8724,True
2026-04-24 11:33:43,4x4,Bus,5,Bus,0.8699,True
2026-04-24 11:33:43,4x4,Bus,6,Bus,0.8517,True
2026-04-24 11:33:44,4x4,Bus,9,Bus,0.9924,True
2026-04-24 11:33:45,4x4,Bus,10,Bus,0.9290,True
2026-04-24 11:33:45,4x4,Bus,12,Bus,0.8503,True
2026-04-24 11:33:46,4x4,Bus,13,Bus,0.9904,True
2026-04-24 11:33:47,4x4,Bus,14,Bus,0.9765,True
2026-04-24 11:33:53,4x4,Bicycle,0,Bicycle,0.4754,False
2026-04-24 11:33:53,4x4,Bicycle,1,Bicycle,0.7504,False
2026-04-24 11:33:53,4x4,Bicycle,2,Bicycle,0.7369,False
2026-04-24 11:33:53,4x4,Bicycle,3,Bicycle,0.7869,False
2026-04-24 11:33:53,4x4,Bicycle,4,Bicycle,0.8322,False
2026-04-24 11:33:53,4x4,Bicycle,5,Bicycle,0.8369,False
2026-04-24 11:33:53,4x4,Bicycle,6,Bicycle,0.8318,False
2026-04-24 11:33:53,4x4,Bicycle,7,Bicycle,0.7767,False
2026-04-24 11:33:53,4x4,Bicycle,8,Bicycle,0.9746,False
2026-04-24 11:33:53,4x4,Bicycle,9,Bicycle,0.9342,False
2026-04-24 11:33:53,4x4,Bicycle,10,Bicycle,0.7729,False
2026-04-24 11:33:53,4x4,Bicycle,11,Bicycle,0.6015,False
2026-04-24 11:33:53,4x4,Bicycle,12,Bicycle,0.9757,False
2026-04-24 11:33:53,4x4,Bicycle,13,Bicycle,0.8361,False
2026-04-24 11:33:53,4x4,Bicycle,14,Bicycle,0.7969,False
2026-04-24 11:33:53,4x4,Bicycle,15,Bicycle,0.4669,False
2026-04-24 11:33:53,4x4,Bicycle,8,Bicycle,0.9746,True
2026-04-24 11:33:53,4x4,Bicycle,9,Bicycle,0.9342,True
2026-04-24 11:33:54,4x4,Bicycle,12,Bicycle,0.9757,True
2026-04-24 11:33:55,4x4,Bicycle,13,Bicycle,0.8361,True
2026-04-24 11:34:01,4x4,Bicycle,0,Bicycle,0.5850,False
2026-04-24 11:34:01,4x4,Bicycle,1,Bicycle,0.9182,False
2026-04-24 11:34:01,4x4,Bicycle,2,Bicycle,0.8712,False
2026-04-24 11:34:01,4x4,Bicycle,3,Bicycle,0.8270,False
2026-04-24 11:34:01,4x4,Bicycle,4,Bicycle,0.8310,False
2026-04-24 11:34:01,4x4,Bicycle,5,Bicycle,0.9258,False
2026-04-24 11:34:01,4x4,Bicycle,6,Bicycle,0.9887,False
2026-04-24 11:34:01,4x4,Bicycle,7,Bicycle,0.9879,False
2026-04-24 11:34:01,4x4,Bicycle,8,Bicycle,0.9865,False
2026-04-24 11:34:01,4x4,Bicycle,9,Bicycle,0.9893,False
2026-04-24 11:34:01,4x4,Bicycle,10,Bicycle,0.9884,False
2026-04-24 11:34:01,4x4,Bicycle,11,Bicycle,0.9886,False
2026-04-24 11:34:01,4x4,Bicycle,12,Bicycle,0.8599,False
2026-04-24 11:34:01,4x4,Bicycle,13,Bicycle,0.8727,False
2026-04-24 11:34:01,4x4,Bicycle,14,Bicycle,0.9681,False
2026-04-24 11:34:01,4x4,Bicycle,15,Bicycle,0.8408,False
2026-04-24 11:34:01,4x4,Bicycle,5,Bicycle,0.9258,True
2026-04-24 11:34:01,4x4,Bicycle,6,Bicycle,0.9887,True
2026-04-24 11:34:02,4x4,Bicycle,7,Bicycle,0.9879,True
2026-04-24 11:34:03,4x4,Bicycle,8,Bicycle,0.9865,True
2026-04-24 11:34:03,4x4,Bicycle,9,Bicycle,0.9893,True
2026-04-24 11:34:04,4x4,Bicycle,10,Bicycle,0.9884,True
2026-04-24 11:34:05,4x4,Bicycle,11,Bicycle,0.9886,True
2026-04-24 11:34:06,4x4,Bicycle,14,Bicycle,0.9681,True
2026-04-24 11:34:11,4x4,Stairs,0,Stairs,0.5771,False
2026-04-24 11:34:11,4x4,Stairs,1,Stairs,0.6033,False
2026-04-24 11:34:11,4x4,Stairs,2,Stairs,0.7094,False
2026-04-24 11:34:11,4x4,Stairs,3,Stairs,0.6391,False
2026-04-24 11:34:11,4x4,Stairs,4,Stairs,0.7464,False
2026-04-24 11:34:11,4x4,Stairs,5,Stairs,0.9753,False
2026-04-24 11:34:11,4x4,Stairs,6,Stairs,0.9100,False
2026-04-24 11:34:11,4x4,Stairs,7,Stairs,0.8197,False
2026-04-24 11:34:11,4x4,Stairs,8,Stairs,0.8005,False
2026-04-24 11:34:11,4x4,Stairs,9,Stairs,0.9775,False
2026-04-24 11:34:11,4x4,Stairs,10,Stairs,0.9904,False
2026-04-24 11:34:11,4x4,Stairs,11,Stairs,0.7138,False
2026-04-24 11:34:11,4x4,Stairs,12,Stairs,0.9133,False
2026-04-24 11:34:11,4x4,Stairs,13,Stairs,0.9895,False
2026-04-24 11:34:11,4x4,Stairs,14,Stairs,0.9851,False
2026-04-24 11:34:11,4x4,Stairs,15,Stairs,0.8118,False
2026-04-24 11:34:11,4x4,Stairs,5,Stairs,0.9753,True
2026-04-24 11:34:11,4x4,Stairs,6,Stairs,0.9100,True
2026-04-24 11:34:12,4x4,Stairs,8,Stairs,0.8005,True
2026-04-24 11:34:13,4x4,Stairs,9,Stairs,0.9775,True
2026-04-24 11:34:14,4x4,Stairs,10,Stairs,0.9904,True
2026-04-24 11:34:14,4x4,Stairs,12,Stairs,0.9133,True
2026-04-24 11:34:15,4x4,Stairs,13,Stairs,0.9895,True
2026-04-24 11:34:16,4x4,Stairs,14,Stairs,0.9851,True
